mesure_id,annee,mois,jour,heure,minute,valeur,unite,camera_id
204,2025,8,18,0,30,87.67777777777778,px moyen,SIM1
205,2025,8,18,0,30,63.0,px min,SIM1
206,2025,8,18,0,30,99.0,px max,SIM1
207,2025,8,18,0,30,90.0,count sample,SIM1
208,2025,8,18,1,0,79.91111111111111,px moyen,SIM1
209,2025,8,18,1,0,40.0,px min,SIM1
210,2025,8,18,1,0,93.0,px max,SIM1
211,2025,8,18,1,0,90.0,count sample,SIM1
212,2025,8,18,1,30,94.97777777777777,px moyen,SIM1
213,2025,8,18,1,30,90.0,px min,SIM1
214,2025,8,18,1,30,103.0,px max,SIM1
215,2025,8,18,1,30,90.0,count sample,SIM1
216,2025,8,18,2,15,66.58888888888889,px moyen,SIM1
217,2025,8,18,2,15,0.0,px min,SIM1
218,2025,8,18,2,15,99.0,px max,SIM1
219,2025,8,18,2,15,90.0,count sample,SIM1
220,2025,8,18,2,45,81.93333333333334,px moyen,SIM1
221,2025,8,18,2,45,66.0,px min,SIM1
222,2025,8,18,2,45,106.0,px max,SIM1
223,2025,8,18,2,45,90.0,count sample,SIM1
224,2025,8,18,3,15,70.35555555555555,px moyen,SIM1
225,2025,8,18,3,15,0.0,px min,SIM1
226,2025,8,18,3,15,95.0,px max,SIM1
227,2025,8,18,3,15,90.0,count sample,SIM1
228,2025,8,18,3,45,72.41111111111111,px moyen,SIM1
229,2025,8,18,3,45,21.0,px min,SIM1
230,2025,8,18,3,45,101.0,px max,SIM1
231,2025,8,18,3,45,90.0,count sample,SIM1
232,2025,8,18,4,15,48.98888888888889,px moyen,SIM1
233,2025,8,18,4,15,21.0,px min,SIM1
234,2025,8,18,4,15,92.0,px max,SIM1
235,2025,8,18,4,15,90.0,count sample,SIM1
236,2025,8,18,4,45,99.71111111111111,px moyen,SIM1
237,2025,8,18,4,45,98.0,px min,SIM1
238,2025,8,18,4,45,102.0,px max,SIM1
239,2025,8,18,4,45,90.0,count sample,SIM1
240,2025,8,18,5,15,110.24444444444444,px moyen,SIM1
241,2025,8,18,5,15,109.0,px min,SIM1
242,2025,8,18,5,15,112.0,px max,SIM1
243,2025,8,18,5,15,90.0,count sample,SIM1
244,2025,8,18,5,45,113.42222222222222,px moyen,SIM1
245,2025,8,18,5,45,111.0,px min,SIM1
246,2025,8,18,5,45,116.0,px max,SIM1
247,2025,8,18,5,45,90.0,count sample,SIM1
248,2025,8,18,6,15,111.68888888888888,px moyen,SIM1
249,2025,8,18,6,15,110.0,px min,SIM1
250,2025,8,18,6,15,113.0,px max,SIM1
251,2025,8,18,6,15,90.0,count sample,SIM1
252,2025,8,18,6,45,146.05555555555554,px moyen,SIM1
253,2025,8,18,6,45,145.0,px min,SIM1
254,2025,8,18,6,45,147.0,px max,SIM1
255,2025,8,18,6,45,90.0,count sample,SIM1
256,2025,8,18,7,15,145.34444444444443,px moyen,SIM1
257,2025,8,18,7,15,145.0,px min,SIM1
258,2025,8,18,7,15,146.0,px max,SIM1
259,2025,8,18,7,15,90.0,count sample,SIM1
260,2025,8,18,7,45,146.25555555555556,px moyen,SIM1
261,2025,8,18,7,45,146.0,px min,SIM1
262,2025,8,18,7,45,147.0,px max,SIM1
263,2025,8,18,7,45,90.0,count sample,SIM1
264,2025,8,18,8,15,146.53333333333333,px moyen,SIM1
265,2025,8,18,8,15,144.0,px min,SIM1
266,2025,8,18,8,15,148.0,px max,SIM1
267,2025,8,18,8,15,90.0,count sample,SIM1
268,2025,8,18,8,45,139.9111111111111,px moyen,SIM1
269,2025,8,18,8,45,114.0,px min,SIM1
