mesure_id,annee,mois,jour,heure,minute,valeur,unite,camera_id
600,2025,9,7,14,10,99.0,px min,SIM1
601,2025,9,7,14,10,100.0,px max,SIM1
602,2025,9,7,14,10,30.0,count sample,SIM1
603,2025,9,7,14,15,100.36666666666666,px moyen,SIM1
604,2025,9,7,14,15,100.0,px min,SIM1
605,2025,9,7,14,15,101.0,px max,SIM1
606,2025,9,7,14,15,30.0,count sample,SIM1
607,2025,9,7,14,20,109.73333333333333,px moyen,SIM1
608,2025,9,7,14,20,104.0,px min,SIM1
609,2025,9,7,14,20,140.0,px max,SIM1
610,2025,9,7,14,20,30.0,count sample,SIM1
611,2025,9,7,14,25,101.36666666666666,px moyen,SIM1
612,2025,9,7,14,25,98.0,px min,SIM1
613,2025,9,7,14,25,104.0,px max,SIM1
614,2025,9,7,14,25,30.0,count sample,SIM1
615,2025,9,7,14,40,99.53333333333333,px moyen,SIM1
616,2025,9,7,14,40,99.0,px min,SIM1
617,2025,9,7,14,40,100.0,px max,SIM1
618,2025,9,7,14,40,30.0,count sample,SIM1
619,2025,9,7,14,45,100.4,px moyen,SIM1
620,2025,9,7,14,45,100.0,px min,SIM1
621,2025,9,7,14,45,101.0,px max,SIM1
622,2025,9,7,14,45,30.0,count sample,SIM1
623,2025,9,7,14,50,100.06666666666666,px moyen,SIM1
624,2025,9,7,14,50,99.0,px min,SIM1
625,2025,9,7,14,50,101.0,px max,SIM1
626,2025,9,7,14,50,30.0,count sample,SIM1
627,2025,9,7,14,55,95.53333333333333,px moyen,SIM1
628,2025,9,7,14,55,95.0,px min,SIM1
629,2025,9,7,14,55,96.0,px max,SIM1
630,2025,9,7,14,55,30.0,count sample,SIM1
631,2025,9,7,15,0,96.03333333333333,px moyen,SIM1
632,2025,9,7,15,0,95.0,px min,SIM1
633,2025,9,7,15,0,97.0,px max,SIM1
634,2025,9,7,15,0,30.0,count sample,SIM1
635,2025,9,7,15,5,99.6,px moyen,SIM1
636,2025,9,7,15,5,98.0,px min,SIM1
637,2025,9,7,15,5,101.0,px max,SIM1
638,2025,9,7,15,5,30.0,count sample,SIM1
639,2025,9,7,15,10,97.3,px moyen,SIM1
640,2025,9,7,15,10,97.0,px min,SIM1
641,2025,9,7,15,10,98.0,px max,SIM1
642,2025,9,7,15,10,30.0,count sample,SIM1
643,2025,9,7,15,15,98.93333333333334,px moyen,SIM1
644,2025,9,7,15,15,98.0,px min,SIM1
645,2025,9,7,15,15,101.0,px max,SIM1
646,2025,9,7,15,15,30.0,count sample,SIM1
647,2025,9,7,15,30,105.43333333333334,px moyen,SIM1
648,2025,9,7,15,30,103.0,px min,SIM1
649,2025,9,7,15,30,107.0,px max,SIM1
650,2025,9,7,15,30,30.0,count sample,SIM1
651,2025,9,7,16,35,110.1,px moyen,SIM1
652,2025,9,7,16,35,102.0,px min,SIM1
653,2025,9,7,16,35,141.0,px max,SIM1
654,2025,9,7,16,35,30.0,count sample,SIM1
655,2025,9,7,16,45,138.06666666666666,px moyen,SIM1
656,2025,9,7,16,45,111.0,px min,SIM1
657,2025,9,7,16,45,142.0,px max,SIM1
658,2025,9,7,16,45,30.0,count sample,SIM1
659,2025,9,7,16,55,126.2,px moyen,SIM1
660,2025,9,7,16,55,105.0,px min,SIM1
661,2025,9,7,16,55,141.0,px max,SIM1
662,2025,9,7,16,55,30.0,count sample,SIM1
663,2025,9,7,17,0,116.03333333333333,px moyen,SIM1
664,2025,9,7,17,0,105.0,px min,SIM1
665,2025,9,7,17,0,141.0,px max,SIM1
666,2025,9,7,17,0,30.0,count sample,SIM1
667,2025,9,7,17,50,101.06666666666666,px moyen,SIM1
668,2025,9,7,17,50,100.0,px min,SIM1
669,2025,9,7,17,50,102.0,px max,SIM1
670,2025,9,7,17,50,30.0,count sample,SIM1
671,2025,9,7,17,55,101.63333333333334,px moyen,SIM1
672,2025,9,7,17,55,101.0,px min,SIM1
673,2025,9,7,17,55,103.0,px max,SIM1
674,2025,9,7,17,55,30.0,count sample,SIM1
675,2025,9,7,20,40,93.93333333333334,px moyen,SIM1
676,2025,9,7,20,40,92.0,px min,SIM1
677,2025,9,7,20,40,97.0,px max,SIM1
678,2025,9,7,20,40,30.0,count sample,SIM1
679,2025,9,7,21,45,0.0,px moyen,SIM1
680,2025,9,7,21,45,0.0,px min,SIM1
681,2025,9,7,21,45,0.0,px max,SIM1
682,2025,9,7,21,45,30.0,count sample,SIM1
683,2025,9,7,21,50,86.16666666666667,px moyen,SIM1
684,2025,9,7,21,50,79.0,px min,SIM1
685,2025,9,7,21,50,95.0,px max,SIM1
686,2025,9,7,21,50,30.0,count sample,SIM1
687,2025,9,8,20,10,109.3,px moyen,SIM1
688,2025,9,8,20,10,108.0,px min,SIM1
689,2025,9,8,20,10,111.0,px max,SIM1
690,2025,9,8,20,10,30.0,count sample,SIM1
691,2025,9,8,20,15,100.2,px moyen,SIM1
692,2025,9,8,20,15,99.0,px min,SIM1
693,2025,9,8,20,15,101.0,px max,SIM1
694,2025,9,8,20,15,30.0,count sample,SIM1
695,2025,9,8,20,20,102.33333333333333,px moyen,SIM1
696,2025,9,8,20,20,100.0,px min,SIM1
697,2025,9,8,20,20,104.0,px max,SIM1
698,2025,9,8,20,20,30.0,count sample,SIM1
699,2025,9,8,20,25,95.46666666666667,px moyen,SIM1
700,2025,9,8,20,25,92.0,px min,SIM1
701,2025,9,8,20,25,99.0,px max,SIM1
702,2025,9,8,20,25,30.0,count sample,SIM1
703,2025,9,8,20,30,96.76666666666667,px moyen,SIM1
704,2025,9,8,20,30,91.0,px min,SIM1
705,2025,9,8,20,30,101.0,px max,SIM1
706,2025,9,8,20,30,30.0,count sample,SIM1
707,2025,9,8,20,35,99.93333333333334,px moyen,SIM1
708,2025,9,8,20,35,90.0,px min,SIM1
709,2025,9,8,20,35,105.0,px max,SIM1
710,2025,9,8,20,35,30.0,count sample,SIM1
711,2025,9,8,21,20,0.0,px moyen,SIM1
712,2025,9,8,21,20,0.0,px min,SIM1
713,2025,9,8,21,20,0.0,px max,SIM1
714,2025,9,8,21,20,30.0,count sample,SIM1
715,2025,9,8,21,35,100.63333333333334,px moyen,SIM1
716,2025,9,8,21,35,94.0,px min,SIM1
717,2025,9,8,21,35,106.0,px max,SIM1
718,2025,9,8,21,35,30.0,count sample,SIM1
719,2025,9,8,22,10,0.0,px moyen,SIM1
720,2025,9,8,22,10,0.0,px min,SIM1
721,2025,9,8,22,10,0.0,px max,SIM1
722,2025,9,8,22,10,30.0,count sample,SIM1
723,2025,9,8,22,35,94.86666666666666,px moyen,SIM1
724,2025,9,8,22,35,93.0,px min,SIM1
725,2025,9,8,22,35,97.0,px max,SIM1
726,2025,9,8,22,35,30.0,count sample,SIM1
727,2025,9,28,9,5,0.0,px moyen,SIM1
728,2025,9,28,9,5,0.0,px min,SIM1
729,2025,9,28,9,5,0.0,px max,SIM1
730,2025,9,28,9,5,30.0,count sample,SIM1
731,2025,9,28,9,10,0.0,px moyen,SIM1
732,2025,9,28,9,10,0.0,px min,SIM1
733,2025,9,28,9,10,0.0,px max,SIM1
734,2025,9,28,9,10,30.0,count sample,SIM1
735,2025,9,28,9,15,0.0,px moyen,SIM1
736,2025,9,28,9,15,0.0,px min,SIM1
737,2025,9,28,9,15,0.0,px max,SIM1
738,2025,9,28,9,15,30.0,count sample,SIM1
739,2025,9,28,9,25,0.0,px moyen,SIM1
740,2025,9,28,9,25,0.0,px min,SIM1
741,2025,9,28,9,25,0.0,px max,SIM1
742,2025,9,28,9,25,30.0,count sample,SIM1
743,2025,9,28,9,35,0.0,px moyen,SIM1
744,2025,9,28,9,35,0.0,px min,SIM1
745,2025,9,28,9,35,0.0,px max,SIM1
746,2025,9,28,9,35,30.0,count sample,SIM1
747,2025,9,28,9,40,0.0,px moyen,SIM1
748,2025,9,28,9,40,0.0,px min,SIM1
749,2025,9,28,9,40,0.0,px max,SIM1
750,2025,9,28,9,40,30.0,count sample,SIM1
751,2025,9,28,9,50,0.0,px moyen,SIM1
752,2025,9,28,9,50,0.0,px min,SIM1
753,2025,9,28,9,50,0.0,px max,SIM1
754,2025,9,28,9,50,30.0,count sample,SIM1
755,2025,9,28,10,0,0.0,px moyen,SIM1
756,2025,9,28,10,0,0.0,px min,SIM1
757,2025,9,28,10,0,0.0,px max,SIM1
758,2025,9,28,10,0,30.0,count sample,SIM1
759,2025,9,28,10,5,0.0,px moyen,SIM1
760,2025,9,28,10,5,0.0,px min,SIM1
761,2025,9,28,10,5,0.0,px max,SIM1
762,2025,9,28,10,5,30.0,count sample,SIM1
763,2025,9,28,10,15,0.0,px moyen,SIM1
764,2025,9,28,10,15,0.0,px min,SIM1
765,2025,9,28,10,15,0.0,px max,SIM1
766,2025,9,28,10,15,30.0,count sample,SIM1
767,2025,9,28,10,25,0.0,px moyen,SIM1
768,2025,9,28,10,25,0.0,px min,SIM1
769,2025,9,28,10,25,0.0,px max,SIM1
770,2025,9,28,10,25,30.0,count sample,SIM1
771,2025,9,28,10,30,0.0,px moyen,SIM1
772,2025,9,28,10,30,0.0,px min,SIM1
773,2025,9,28,10,30,0.0,px max,SIM1
774,2025,9,28,10,30,30.0,count sample,SIM1
775,2025,9,28,10,35,0.0,px moyen,SIM1
776,2025,9,28,10,35,0.0,px min,SIM1
777,2025,9,28,10,35,0.0,px max,SIM1
778,2025,9,28,10,35,30.0,count sample,SIM1
779,2025,9,28,10,40,0.0,px moyen,SIM1
780,2025,9,28,10,40,0.0,px min,SIM1
781,2025,9,28,10,40,0.0,px max,SIM1
782,2025,9,28,10,40,30.0,count sample,SIM1
783,2025,9,28,10,45,0.0,px moyen,SIM1
784,2025,9,28,10,45,0.0,px min,SIM1
785,2025,9,28,10,45,0.0,px max,SIM1
786,2025,9,28,10,45,30.0,count sample,SIM1
787,2025,9,28,10,50,0.0,px moyen,SIM1
788,2025,9,28,10,50,0.0,px min,SIM1
789,2025,9,28,10,50,0.0,px max,SIM1
790,2025,9,28,10,50,30.0,count sample,SIM1
791,2025,9,28,10,55,0.0,px moyen,SIM1
792,2025,9,28,10,55,0.0,px min,SIM1
793,2025,9,28,10,55,0.0,px max,SIM1
794,2025,9,28,10,55,30.0,count sample,SIM1
